axis,mean,std,skew,kurt,rms,pp,crest,margin,impulse,shape,max,fault,severity,seq,rpm
bx,0.0046737683212256876,0.46666895875773173,0.07484098784191337,-0.5494389925760492,0.46669141134773956,3.019,3.3291806153302277,4.680294378571247,4.041512469413969,1.2139661185108408,1.5537,underhang-outer_race,d,e,2564.254491111827
by,0.9906286665648559,0.5214107623878786,0.5158041349229604,-0.12121228844981458,1.119470066555262,3.177098061839886,2.8382459339023782,3.47095051993156,3.2073888751309205,1.1300602378459141,3.177331364525897,underhang-outer_race,d,e,2564.254491111827
bz,-0.0007904183348008307,0.5711129860712901,0.0614525547719435,-0.9212222590046544,0.5711123690036959,4.7061,4.952615550831636,6.530902141094127,5.790392190714641,1.1691584237226584,2.8285,underhang-outer_race,d,e,2564.254491111827
mic,0.013202527681999539,0.17848595055802635,0.3735600220384934,-0.6679794736393183,0.1789732142577848,1.11365,3.8656622605184423,5.222157871404532,4.594100449733592,1.1884381355958022,0.69185,underhang-outer_race,d,e,2564.254491111827
ax,0.008022899174609872,0.7612844140321774,-0.26133050843529576,0.32962714782682667,0.7613251282684765,7.2021,5.261484024716724,7.904433842554524,6.664836791013549,1.2667218525618122,3.1964,underhang-outer_race,d,e,2614.8441708030673
ay,0.7884828116591803,0.43398349928758506,1.0046402730442356,1.782090694520293,0.9000255830291751,4.135180211048245,4.595685027587814,5.679416713442869,5.245813903881332,1.1414650639438528,4.136234096373173,underhang-outer_race,d,e,2614.8441708030673
az,4.695814844807863e-05,0.3641265949043518,0.06967058824177913,0.1164227879563442,0.3641258518315803,3.9396999999999998,5.557693829813613,8.281576505060226,6.9988557766048025,1.2593093450128974,1.916,underhang-outer_race,d,e,2614.8441708030673
bx,0.018992064491229005,0.5230605768328147,0.014167003518308605,0.0068499695572961095,0.5234041883306091,3.7888,3.621102089467482,5.498864328048694,4.604832122257969,1.2716659206189778,1.8953,underhang-outer_race,d,e,2614.8441708030673
by,1.2200900838599522,0.6945816541339834,0.498123134713102,-0.1883734049685164,1.4039449810896323,4.534413100261343,3.230610868022337,4.086487188463849,3.717430355359071,1.1506896086295737,4.535599914013581,underhang-outer_race,d,e,2614.8441708030673
bz,0.0028245588863612023,0.5924687695017883,-0.005414568768556382,-0.8301536945422319,0.5924742884567396,3.6936999999999998,3.5758513766369,4.841394138121965,4.240977846775573,1.1860050656703265,2.1186,underhang-outer_race,d,e,2614.8441708030673
mic,0.012449855550696663,0.1813706260379609,0.3716826018288703,-0.669139544607257,0.1817970519201703,1.1210200000000001,3.835210706860988,5.171857954070924,4.5537400048248395,1.1873506706368027,0.69723,underhang-outer_race,d,e,2614.8441708030673
ax,0.009789908446257479,0.7520335639134735,-0.2151552167745598,0.32190095792540463,0.7520957422586229,7.238899999999999,5.660715465845583,8.496135089868954,7.166146814615124,1.2659436528567267,2.9815,underhang-outer_race,d,e,2667.774286737889
ay,0.7906032190920584,0.434192572916871,0.9726979356406951,1.6814962098811872,0.9019844054724755,4.43640598327021,4.919776955163076,6.077798748333,5.612881385755197,1.1408812710228136,4.437562091959953,underhang-outer_race,d,e,2667.774286737889
az,-8.018973427002239e-05,0.3813190860741247,0.11170347865171547,0.1115718634098215,0.3813183130494926,4.162100000000001,5.78440616282102,8.604847038794233,7.278387921682631,1.2582774647575932,1.9564,underhang-outer_race,d,e,2667.774286737889
bx,0.002178208698947867,0.5567139816655429,0.09663949630730456,0.0793888841703656,0.5567171020043502,3.8697999999999997,3.6763734985529632,5.626065648642081,4.695738573409865,1.2772746227384482,2.0467,underhang-outer_race,d,e,2667.774286737889
by,1.3343047859142376,0.7747659403814866,0.6468993630748444,0.23540014143631005,1.542928729331315,4.470360981624094,2.8994157072274036,3.6908732935142847,3.35275106570979,1.1563540396612852,4.4735917929556335,underhang-outer_race,d,e,2667.774286737889
bz,-0.0005651504366374294,0.5997294981417002,-0.01734165963086016,-0.62402895050641,0.5997285353688588,5.561299999999999,4.782497131366166,6.64845565847087,5.766958045775516,1.2058466293586942,2.6931,underhang-outer_race,d,e,2667.774286737889
mic,0.012186753905053693,0.1828344382658547,0.36911443480559664,-0.6810820685457113,0.1832397658089877,1.12433,3.836885497511999,5.1722509720691,4.554051652516542,1.1869136192543628,0.70307,underhang-outer_race,d,e,2667.774286737889
ax,0.01381852789817331,0.738613383373672,-0.22118247864489893,0.33347546120274796,0.7387411274565004,6.8555,5.29238166752834,7.953872985234827,6.705792913495255,1.267065252424814,2.9458,underhang-outer_race,d,e,2735.3593153977336
ay,0.797366952362857,0.43307128578856807,0.8997876060676222,1.4031051158861594,0.9073830664076217,4.045540982038462,4.460561440733181,5.492358525902958,5.076004098236327,1.1379742585502837,4.047437917992072,underhang-outer_race,d,e,2735.3593153977336
az,-0.00027938777894696013,0.40162783678058867,0.164027861237243,0.07813971622328708,0.40162711368835047,3.524,4.496957347858428,6.690948107195544,5.6573252342485585,1.258033998686407,1.8061,underhang-outer_race,d,e,2735.3593153977336
bx,0.005838109911424133,0.6067928416729017,0.00604223910236729,-0.022688921871886425,0.6068196867686468,4.0710999999999995,3.609309400726521,5.443670476113802,4.569208017095849,1.2659507705756976,2.1902,underhang-outer_race,d,e,2735.3593153977336
by,1.5243054457838194,0.8998285130446891,0.6334022520740105,-0.012064570096376848,1.7700833702327032,4.826996662066729,2.727512048615855,3.495956965221239,3.167294148766667,1.161239287787561,4.827923719364257,underhang-outer_race,d,e,2735.3593153977336
bz,-3.306621309927718e-05,0.6210810800312211,-0.07967819123368707,-0.49545092655183165,0.6210798124399137,4.2031,3.4799070211432688,4.912669164824165,4.240960219333512,1.2186992909770937,2.0418,underhang-outer_race,d,e,2735.3593153977336
mic,0.012488888438744357,0.1835287380971851,0.3637750774054236,-0.692840219612088,0.18395279953641125,1.12224,3.7640633996600075,5.074198722844073,4.467281732914991,1.1868242530979958,0.69241,underhang-outer_race,d,e,2735.3593153977336
ax,0.013492500590853622,0.7438492377560271,-0.3041446994270712,0.35403984336440475,0.7439700795839727,7.034700000000001,5.549013479558938,8.344999828521335,7.035829095670344,1.2679423327386807,2.9064,underhang-outer_race,d,e,2779.7124978375286
ay,0.8232063481224204,0.4419557944758078,0.8511181567235698,1.1747259332702686,0.9343408474412627,4.213768716755342,4.510512249532255,5.531815440025807,5.119440401831594,1.1350019950311598,4.214355837622163,underhang-outer_race,d,e,2779.7124978375286
az,-0.000182746069761276,0.43028455753126954,0.19642889879893846,0.2501717247056061,0.43028371884683125,6.6349,8.067235286761218,12.026423647080234,10.168520824665146,1.2604715820489647,3.4712,underhang-outer_race,d,e,2779.7124978375286
bx,0.004375875930529942,0.6810062171019498,0.11327394614103826,-0.04096793870338278,0.6810188870119956,4.6756,3.91707197975702,5.919119010424778,4.9574145595751355,1.2655918975179643,2.6676,underhang-outer_race,d,e,2779.7124978375286
by,1.7073645775786832,1.0006583272663512,0.6831030928074022,-0.06705240612367991,1.97899136043421,5.223476834267719,2.640341686447219,3.3656034260877234,3.0603969736115344,1.1590912605442107,5.225213386073338,underhang-outer_race,d,e,2779.7124978375286
bz,-0.0019391271229134632,0.6535779517691902,-0.07777130540247564,-0.24612420048379002,0.6535794955463511,6.3675999999999995,6.0154885928810105,8.905087814362755,7.528087172035429,1.2514506603743698,3.9316,underhang-outer_race,d,e,2779.7124978375286
mic,0.012417222393073633,0.185863149865556,0.36612988128505697,-0.6824107920799785,0.18627709733726178,1.11234,3.6840814561196438,4.966301138231727,4.372232975636569,1.1867905277647524,0.68626,underhang-outer_race,d,e,2779.7124978375286
ax,0.009827174091509355,0.7742067602799567,-0.3476156532995489,0.28079131966471493,0.7742675511886447,6.2706,4.452595223327449,6.728805207407695,5.656976476738076,1.2704897240828883,2.8231,underhang-outer_race,d,e,2872.587562102684
ay,0.8597904010062407,0.46598937440136023,0.8288065177787156,0.9178277599948235,0.9779492556866521,3.509606235414315,3.591242840755567,4.4205626255467125,4.084778405291167,1.137427510870238,3.512053263106925,underhang-outer_race,d,e,2872.587562102684
az,0.00015608798566165254,0.4599445173252466,0.20852887046414667,0.14397481340922802,0.4599436075738521,4.3295,5.087362801589296,7.603232769485611,6.417879000906753,1.2615335786356345,2.3399,underhang-outer_race,d,e,2872.587562102684
bx,0.018410124182900646,0.8664993805191241,0.3454611251638654,-0.22826183158252844,0.8666931708849291,5.0959,3.2239783280477536,4.9009219593520035,4.0822013707569065,1.2662000036547518,2.7942,underhang-outer_race,d,e,2872.587562102684
by,1.8470955384777872,1.177200685981247,0.8167642637966795,-0.11016689784914879,2.190332792437986,5.53842478750068,2.5294714801602254,3.3425948289933634,2.999511511514714,1.1858253927910327,5.540384330531593,underhang-outer_race,d,e,2872.587562102684
bz,0.0017805174723706306,0.7168139485173692,-0.029680607536549594,0.016161692646842418,0.7168147007557439,4.6779,3.4163640860296303,5.4607689031018225,4.4546364569578145,1.3039115108292878,2.229,underhang-outer_race,d,e,2872.587562102684
mic,0.012528168909683885,0.18866847586994748,0.3614852896689558,-0.6929898405672286,0.18908358968973507,1.1452200000000001,3.8220662151900817,5.147760525859439,4.533388457485129,1.1861093456382392,0.72269,underhang-outer_race,d,e,2872.587562102684
ax,0.010845954669568073,0.7647969142139667,-0.28200592673093927,0.24495853637727372,0.7648722555299896,7.0323,4.676467180158759,7.0859278650124065,5.947389481743247,1.2717697468244271,3.5769,underhang-outer_race,d,e,2908.7196741861753
ay,0.8592047079999321,0.46463111207217345,0.7972004182792775,0.766654096492029,0.9767875507954529,3.8164828860215874,3.9077808657739554,4.8080120157660815,4.44256376319225,1.1368507896904239,3.8170717009246764,underhang-outer_race,d,e,2908.7196741861753
az,-0.00021134991888357388,0.4716612042702677,0.2356461794515889,0.26383379150658337,0.47166028903239837,6.0817,6.887372279451875,10.308127503710594,8.702618805182649,1.2635615517904366,2.8332,underhang-outer_race,d,e,2908.7196741861753
bx,-0.04389368994035006,0.9539131751736336,0.5011442008228748,-0.22545595156510378,0.9549205661429331,5.5122,3.3839463873441407,5.0684641754464455,4.245700708042658,1.2546595666886013,3.2314,underhang-outer_race,d,e,2908.7196741861753
by,1.9484734473410097,1.2639425686658892,0.806782836587548,-0.3051758652680383,2.3225186912394578,5.8030508966089265,2.5001945858538837,3.3295337722229146,2.980152829542295,1.191968355744796,5.80674865738134,underhang-outer_race,d,e,2908.7196741861753
bz,-0.0030237556111124267,0.7328867971874079,0.004544689014313818,0.05726558659923908,0.7328915391889911,6.1338,4.822951024801646,7.899962807461822,6.364917830810331,1.3197143819373747,3.5347,underhang-outer_race,d,e,2908.7196741861753
mic,0.012492174082966252,0.1891415979249836,0.35833689561289833,-0.7027602942223594,0.18955329714358463,1.1682899999999998,3.819136944115673,5.140946512361214,4.527997807795683,1.185607605606336,0.72393,underhang-outer_race,d,e,2908.7196741861753
ax,0.012133255194092795,0.7597534534803002,-0.17003966110491972,0.08981365441488398,0.7598487778906813,6.141500000000001,4.160038276003873,6.22603228497669,5.250344195825684,1.2620903577043903,2.9805,underhang-outer_race,d,e,2961.1825691275294
ay,0.8649632147587667,0.46018132718067084,0.718480439660169,0.4765798061330524,0.9797588227225184,3.7321244896939065,3.810941977549285,4.663549615082762,4.316720019624014,1.1327173294829278,3.7338040253875135,underhang-outer_race,d,e,2961.1825691275294
az,-0.000319882947851461,0.4706210213493678,0.2679036094425221,0.18950779939567486,0.4706201677053022,5.308199999999999,5.790019610265206,8.646133149178674,7.303305395448587,1.2613610811439144,2.7249,underhang-outer_race,d,e,2961.1825691275294
bx,0.02409413492153855,0.9077884238208023,0.5908482019662346,0.053690265128857995,0.9081062600256741,5.3651,3.5272303925197495,5.400443249834024,4.500929769479963,1.2760521056478624,3.2031,underhang-outer_race,d,e,2961.1825691275294
by,1.9335008571035521,1.3125906355602188,0.8015876986550353,-0.3359901951740465,2.336945162987545,6.127151152005293,2.623025399848574,3.5852327855449255,3.170345902898816,1.2086600088134254,6.129866520569595,underhang-outer_race,d,e,2961.1825691275294
bz,0.0020110496150178903,0.6962356891564344,-0.011207712426813432,0.04417163393335111,0.6962371698665009,5.6768,4.629744201416403,7.678304380237876,6.1431994975132715,1.3268982540404388,3.2234,underhang-outer_race,d,e,2961.1825691275294
mic,0.012485680334390119,0.19053720704909216,0.3561941624807673,-0.7108724768806209,0.1909454660583094,1.1468,3.7565175796368986,5.055745485931778,4.45276263217233,1.1853432168957745,0.71729,underhang-outer_race,d,e,2961.1825691275294
ax,0.013768381125982,0.7914632572586997,-0.2364856305324184,-0.02475352677543219,0.7915813863553371,6.703799999999999,4.424687164672344,6.50244572946468,5.524446062179163,1.248550656029997,3.2013,underhang-outer_race,d,e,3056.5998982614233
ay,0.8997457903387724,0.4766120759678517,0.71368349483612,0.5351065306607805,1.0181849675518653,3.7308520594790697,3.6654690037782465,4.479257066567173,4.14797766074471,1.1316362671377413,3.7321254386743217,underhang-outer_race,d,e,3056.5998982614233
az,-5.825821499635905e-06,0.4768174698649993,0.2811322208425856,0.2011980982078896,0.4768164937987131,5.0227,5.423050657076449,8.094417655836065,6.840448238501387,1.2613653589194116,2.5858,underhang-outer_race,d,e,3056.5998982614233
bx,0.03272624848993432,0.7754458731047588,0.5751709131580984,-0.022766871086684404,0.7761345550395635,4.8839,3.8601554080365337,5.664266227157799,4.823528986859581,1.2495685994448256,2.996,underhang-outer_race,d,e,3056.5998982614233
by,1.9162411317998294,1.2494633701366644,0.7221698907728783,-0.5078603471886942,2.2876040734286724,6.230637492336781,2.725016454257791,3.646054269170126,3.2531181162285265,1.1937976048348573,6.233758740920281,underhang-outer_race,d,e,3056.5998982614233
bz,0.0029471527539778734,0.6354543548142974,-0.09377124393740702,-0.032307836970198345,0.6354598881923397,4.4159,3.779782240595173,6.001734826535714,4.901953361733675,1.296887770170009,2.014,underhang-outer_race,d,e,3056.5998982614233
mic,0.012735745134769865,0.19120391373680218,0.35281917718111105,-0.7202093401142218,0.19162720618849638,1.1741,3.888539705927896,5.226982100168897,4.606912489791416,1.1847410180146534,0.74515,underhang-outer_race,d,e,3056.5998982614233
ax,0.011486212338701104,0.8071369055131536,-0.23798879044647822,-0.004362689844895851,0.8072169910597583,6.5440000000000005,4.7095143463333855,6.937032798985643,5.885695672769318,1.249745778426528,2.7424,underhang-outer_race,d,e,3123.1246358396857
ay,0.9230194928965749,0.49052613214929003,0.7230609921042945,0.6546423446109557,1.0452654653546811,4.015819694520094,3.844044039519059,4.703872773650173,4.35315452461631,1.1324413768061168,4.018046481811777,underhang-outer_race,d,e,3123.1246358396857
az,-0.00012334737964029766,0.4752959274627357,0.2641350116291724,0.14445865626634458,0.4752949779993766,4.520300000000001,5.141438713041074,7.6695499665714095,6.480455951633901,1.2604362928991952,2.4437,underhang-outer_race,d,e,3123.1246358396857
bx,0.058373603670755406,0.6848387714038763,0.49448467480779185,0.06223914369188677,0.6873206784674081,4.8941,4.240087765871273,6.206292563109234,5.29857406809684,1.249637828430201,2.9143,underhang-outer_race,d,e,3123.1246358396857
by,1.9575549502880347,1.2123267727882663,0.6455703533841292,-0.4508187022649319,2.3025532820048418,6.717828477914307,2.9182880121181154,3.8143545676698327,3.4326053729164756,1.1762394111419676,6.7195136401379525,underhang-outer_race,d,e,3123.1246358396857
bz,0.0034402488236508154,0.6091467191191,-0.1740251693048682,-0.12392265804431801,0.6091551963659142,4.4822,4.039364704888668,6.0917777837704845,5.097255575105274,1.2618953591727644,2.0216,underhang-outer_race,d,e,3123.1246358396857
mic,0.013001562598043456,0.19249569344829584,0.35163287781720554,-0.7282204887368664,0.19293388009438844,1.16384,3.762947179856753,5.062986732769285,4.458527278622616,1.1848498173158895,0.726,underhang-outer_race,d,e,3123.1246358396857
ax,0.009932207582314154,0.7687009010394933,-0.20991291076216595,0.015198651929251739,0.768763495079999,6.6349,4.962254353145403,7.3121502583892966,6.205221092587026,1.250484286170004,2.8201,underhang-outer_race,d,e,3174.6011751023616
ay,0.9122259143461979,0.4848179544600561,0.7285692384683646,0.6553216676221112,1.0330554719243676,4.022848082105997,3.895217311353593,4.765481729042218,4.411161198717292,1.1324557389544996,4.0239755578283525,underhang-outer_race,d,e,3174.6011751023616
az,-1.1997116278443692e-05,0.4801062991127371,0.22335839151473313,0.20308932657536616,0.480105319128814,5.804399999999999,6.954307454994448,10.384850467054878,8.773498866443687,1.2615920310142068,3.3388,underhang-outer_race,d,e,3174.6011751023616
bx,0.011833399072493355,0.5846827761391401,0.2747709290184148,0.036905119359761596,0.584801318623409,5.4145,5.103271666734812,7.475398437025966,6.370200247911299,1.2482581104656532,2.4301,underhang-outer_race,d,e,3174.6011751023616
by,1.9579620130247521,1.0959659212481434,0.46471230354705456,-0.5074918166402176,2.243825225089128,5.943147175171482,2.650307222351066,3.323051728465577,3.0372531030672474,1.1460003872203632,5.946826199747223,underhang-outer_race,d,e,3174.6011751023616
bz,0.00107268348920247,0.596601618049924,-0.1935882473178755,-0.147578763213716,0.5966013644297409,4.716200000000001,4.124864854025672,6.137496376208596,5.166664654446523,1.2525658021023653,2.2553,underhang-outer_race,d,e,3174.6011751023616
mic,0.012626804450498328,0.1927517952545222,0.3516383151215787,-0.7298394169408855,0.1931645388480576,1.19694,3.8658234293582345,5.194640849808108,4.577697460661319,1.1841455111210972,0.74674,underhang-outer_race,d,e,3174.6011751023616
ax,0.01199352685744882,0.882168706238754,-0.20437503065488363,-0.1471630276412439,0.8822484298628532,6.690099999999999,3.996833409551267,5.865759271810554,4.980589723138386,1.246133929734531,3.1639,underhang-outer_race,d,e,3219.8501394109408
ay,1.016981931903364,0.5202149888591647,0.5600604048185781,0.1109473869308486,1.142311156813676,3.677402310105722,3.219892393056708,3.8925716080833217,3.6167004436787447,1.1232364322104997,3.6781190043281633,underhang-outer_race,d,e,3219.8501394109408
az,0.00010285584015048804,0.4839610393531449,0.11611465231012848,0.1973365949703929,0.4839600618157274,6.098,6.837960941620113,10.215579754916808,8.628745104657446,1.2618886212317328,2.7887,underhang-outer_race,d,e,3219.8501394109408
bx,0.01449709025644965,0.573752455490818,0.14261468099519348,-0.23005962799320967,0.5739344048683147,3.9402,3.502142375418634,5.1335096638073505,4.3586748234323895,1.2445738511448634,2.01,underhang-outer_race,d,e,3219.8501394109408
by,2.0809144373921638,0.9484154473455852,0.10890951558680141,-0.40374540848619134,2.2868522213243367,5.329593658163089,2.3321373002203063,2.733502415047166,2.562937365231542,1.0989650416334549,5.333253365442149,underhang-outer_race,d,e,3219.8501394109408
bz,0.00019623662797985377,0.5928224720980855,-0.14897418178697228,-0.4533144665880915,0.5928212937656988,4.1969,3.8089050169854914,5.389074650058123,4.641666052331728,1.2186352853727276,1.9389,underhang-outer_race,d,e,3219.8501394109408
mic,0.012154520992953546,0.1921777316299975,0.3571011524729938,-0.7264676214799444,0.19256132023416736,1.17211,3.7638919338453816,5.057577779344563,4.457269975327647,1.184218371214998,0.72478,underhang-outer_race,d,e,3219.8501394109408
ax,0.010984679583390394,0.8628508121842849,-0.33341764695761184,-0.0013541623751742726,0.862918972331586,7.2612,4.779938942419079,7.034656079341564,5.973278691466804,1.2496558561569802,3.1365,underhang-outer_race,d,e,3297.4921590262747
ay,1.011320327596927,0.5203569873463234,0.6296604600262886,0.32790581136117325,1.1373386020386005,4.250255703387566,3.7406879917583793,4.527127265487149,4.2068064243485725,1.1246076747424971,4.254428851209055,underhang-outer_race,d,e,3297.4921590262747
az,-0.00028813123862002425,0.49817365560574367,0.07453324296318678,0.08984186557761031,0.4981727237065145,5.275,5.422617239862092,8.082383677391453,6.827157253160675,1.2590151491744057,2.5736,underhang-outer_race,d,e,3297.4921590262747
bx,0.00968066779929408,0.5880023982452751,0.09119593532406284,-0.34081340205630983,0.5880808843044905,4.1293,3.5843708854658045,5.213910826906371,4.439737606332899,1.2386378944030327,2.0214,underhang-outer_race,d,e,3297.4921590262747
by,2.140729722874914,0.9326172033627647,-0.032054124793626695,-0.6401240238514943,2.335057825707986,4.987958115388645,2.1363248433052964,2.4732201570672294,2.330253086277114,1.0907765706042036,4.988442043614419,underhang-outer_race,d,e,3297.4921590262747
bz,0.00035081255030722957,0.5968687889647513,-0.157504349371273,-0.5704446559828864,0.5968676757076151,3.9819,3.3942196611639237,4.7336810967780245,4.101537528243513,1.2083889487685782,1.956,underhang-outer_race,d,e,3297.4921590262747
mic,0.012156379154033387,0.19272316255070762,0.35659973321067434,-0.7287098568319905,0.19310578332689465,1.1818,3.8595426152428387,5.185235985847096,4.569395253525674,1.1839214407114849,0.7453,underhang-outer_race,d,e,3297.4921590262747
ax,0.009503116139788752,0.8539528720771427,-0.35508916214126013,0.022888765825903157,0.8540040044252835,7.1769,4.886979426763493,7.245963988302744,6.132538832195435,1.254873060977226,3.0034,underhang-outer_race,d,e,3377.8132497633724
ay,1.0282227374527915,0.5180905360247339,0.5724555519734073,0.2356260934392882,1.1513725311207603,5.093310077500007,4.4252268592334225,5.319647544705683,4.9552343710285705,1.119769568579126,5.095084649699158,underhang-outer_race,d,e,3377.8132497633724
az,-0.00015739335292496543,0.5285950393944131,0.005178804951551213,0.09217099463337552,0.5285939837346005,5.5001999999999995,5.513305277161891,8.222486708547153,6.944728673311892,1.259630715911828,2.9143,underhang-outer_race,d,e,3377.8132497633724
bx,0.00057165550456056,0.6836367452676373,0.014065042687401568,-0.12290338359378472,0.6836355886766218,4.212,3.1189131100203573,4.713486381917296,3.9486520863160632,1.2660346559928022,2.0798,underhang-outer_race,d,e,3377.8132497633724
by,2.2052875935026313,0.9735637431055215,-0.09467360009281081,-0.5996736894035659,2.4106256163283377,5.3203781191046,2.2080882461360827,2.5705426435542473,2.413687042421028,1.093111675516013,5.322874089249153,underhang-outer_race,d,e,3377.8132497633724
bz,-0.0005119002617688614,0.647871230352677,-0.18487637882825456,-0.7642800345532805,0.6478701099990436,5.9058,4.6195988266913846,6.173903622501492,5.4457849395854785,1.1788436926861503,2.9929,underhang-outer_race,d,e,3377.8132497633724
mic,0.012155227294144356,0.194161234552503,0.35524975361141475,-0.7277624559726599,0.19454094847938638,1.18805,3.8533275686143322,5.178321585023272,4.563052629212401,1.1841849798545125,0.74963,underhang-outer_race,d,e,3377.8132497633724
ax,0.00887582054490164,0.8355780129808275,-0.2915094893381521,0.07173552995944688,0.8356234555021486,6.7953,4.801923609945488,7.183416764972451,6.0565279614950285,1.261271201597433,2.7827,underhang-outer_race,d,e,3365.427924967753
ay,1.0173436707580528,0.5170997470660037,0.5840192024781377,0.21867776023778207,1.1412182992296687,4.300045787645633,3.7689900973826767,4.544058484501192,4.227912938745213,1.1217628143096554,4.301240468748522,underhang-outer_race,d,e,3365.427924967753
az,-8.998828465576265e-05,0.5248421374197575,-0.05672127393555425,0.023284154227400045,0.5248410789790621,5.9213000000000005,6.155387086476288,9.136448506065962,7.728674032882797,1.2555951273743782,2.6907,underhang-outer_race,d,e,3365.427924967753
bx,0.010880555964333823,0.6753187586031347,0.037102614115706894,0.1775615372375876,0.6754050335723951,4.4166,3.277588839234966,5.041412911602724,4.210844477788746,1.2847384721909216,2.2137,underhang-outer_race,d,e,3365.427924967753
by,2.2415963513669954,0.9780580507735007,-0.03236549910944002,-0.5878796912336481,2.4456794284445684,5.271328008402055,2.1574887009046835,2.4975222484655157,2.3539143118636816,1.0910436336823608,5.27652573290418,underhang-outer_race,d,e,3365.427924967753
bz,0.0016513025904817643,0.6469249213155638,-0.24827415143403023,-0.6954856456066381,0.646925714673277,3.9863999999999997,3.1629597550213497,4.237550364774232,3.740614118245435,1.1826309558024035,1.9402,underhang-outer_race,d,e,3365.427924967753
mic,0.012334401714821768,0.1942505060973531,0.3586434368319944,-0.7214881675347824,0.19464131956885844,1.22414,4.003260981409149,5.3816792811701575,4.741922897916999,1.1845150540866916,0.7792,underhang-outer_race,d,e,3365.427924967753
ax,0.010174963566300781,0.856905507817046,-0.020018335396013578,-0.13687558702310865,0.8569641699002519,7.2201,4.638000210046858,6.8144554350258515,5.784835503615161,1.2472693492087437,3.2455,underhang-outer_race,d,e,3483.735219750874
ay,1.0369567946541858,0.5241043934658197,0.5170952757158067,-0.03526314271183395,1.161879378613971,4.383415677345951,3.774808411256342,4.544982161432695,4.229561032694667,1.1204703846908546,4.3858720512573095,underhang-outer_race,d,e,3483.735219750874
az,-0.00018724794811707284,0.5143437633743435,-0.008355163378576731,0.1432874796469017,0.5143427500079123,6.742800000000001,7.253334473835997,10.764764428279712,9.113993888837946,1.2565246951886282,3.7307,underhang-outer_race,d,e,3483.735219750874
bx,0.018752304678144927,0.5922516885036945,0.07295868973884218,0.38285926119449565,0.5925472832004253,4.3017,3.8371621378794436,6.058179838123219,4.997429019564714,1.3023762978977158,2.2737,underhang-outer_race,d,e,3483.735219750874
by,2.2570537450600194,1.0446056689016339,0.03391539664707343,-0.7904499856346923,2.4870641662768898,5.271543523047025,2.1229775335880547,2.499123937635754,2.3393246001137373,1.1019073744789156,5.279981349597743,underhang-outer_race,d,e,3483.735219750874
bz,-0.002032469240185074,0.6116372941941631,-0.17050379942995403,-0.4562774528272828,0.6116394255501031,4.612500000000001,3.905078548283254,5.468771846488754,4.734358721163224,1.2123594090686183,2.3885,underhang-outer_race,d,e,3483.735219750874
mic,0.012490003168087587,0.19496918333924146,0.36553625863497186,-0.7076943698900844,0.19536844117193428,1.19058,3.8711472306543975,5.2076973548635825,4.588169041697133,1.18522204615853,0.7563,underhang-outer_race,d,e,3483.735219750874
ax,0.010782545541200927,0.9122142031605195,0.0495345513529929,-0.2594007820965527,0.9122760676242107,6.9672,4.20936176699292,6.1332484832673,5.221352444229471,1.2404142797067061,3.1271,underhang-outer_race,d,e,3419.7024748613585
ay,1.0894203782491036,0.5410013341454019,0.4849870181531481,-0.1358560578468695,1.2163543936612218,3.8536283418885717,3.1706019250141293,3.794825310782669,3.5400251904961437,1.1165151836209675,3.856575582041664,underhang-outer_race,d,e,3419.7024748613585
az,-0.0003162481298630307,0.5242306985253514,0.016527135374450434,0.10711331319709805,0.5242297254080078,5.4741,5.229577544207916,7.782833781134078,6.580391155254293,1.258302625714478,2.7415,underhang-outer_race,d,e,3419.7024748613585
bx,0.026877836200553583,0.6167701803555803,0.08022199186847634,0.5740249437053753,0.6173542927213495,4.3606,3.611378468224748,5.9425039269617015,4.811990123104371,1.3324524597583396,2.2295,underhang-outer_race,d,e,3419.7024748613585
by,2.265115274383443,1.003528504275572,-0.0690566715151193,-0.6405784251816291,2.477460909852184,5.320933394351324,2.148454701733962,2.500905373318321,2.349863868002413,1.093746061346278,5.322712540134025,underhang-outer_race,d,e,3419.7024748613585
bz,0.001852849579308142,0.6327846122812264,-0.22623611710473876,-0.32794991234993054,0.6327860351685205,4.4564,3.5504892256379676,5.020896541758162,4.33296706486097,1.220385921346488,2.2097,underhang-outer_race,d,e,3419.7024748613585
mic,0.012091165288623376,0.1958155005882103,0.3637381592090959,-0.7101219519567681,0.19618804816166738,1.20443,3.8478898540135416,5.173529562094619,4.558890846341118,1.1847768567455137,0.75491,underhang-outer_race,d,e,3419.7024748613585
ax,0.010132009585959839,0.973983469449034,0.021701585764846265,-0.2102702777546357,0.9740341730706518,7.2042,3.9129017290890746,5.736326306044144,4.871889432653531,1.2450835134537637,3.3929,underhang-outer_race,d,e,3517.0570784791057
ay,1.1403610407574503,0.5743269418323054,0.5112172138542653,-0.0976199095299104,1.276821596063061,3.979477609436917,3.1170560123445252,3.748270882322662,3.4900564737428703,1.1196643435091143,3.9799244326996965,underhang-outer_race,d,e,3517.0570784791057
az,-0.00019982992688661894,0.5221241399446978,0.10042550838491304,0.07348146786593146,0.5221231087567613,7.1274,8.202471655004182,12.14453801414232,10.28808844054438,1.2542668689708667,2.8447,underhang-outer_race,d,e,3517.0570784791057
